filepath,processed_filepath,split,label,class_index,width,height,mode,image_format,file_size_bytes,raw_sha256,processed_sha256,status,note
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1440.jpg,data/processed/train/smoke/smoke_train_1440.jpg,train,smoke,2,275,183,RGB,JPEG,6580,e289b06f3949b32e832bd9b8bbd88f982b9c83ff5fb68975d6c8f4ab2c0429e1,11fa83d7c300ba646f5c4f15d50e8933556d9640bb573e8d92a53a25ca191407,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1441.jpg,data/processed/train/smoke/smoke_train_1441.jpg,train,smoke,2,275,183,RGB,JPEG,6067,340a646abd8784e325e491e51b159f5fe682a56f37dfb3fa2b562a199469956d,7ba1306d4532505611af86c390ba86354425decced3961648d43af161bb568c4,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1442.jpg,data/processed/train/smoke/smoke_train_1442.jpg,train,smoke,2,259,194,RGB,JPEG,5952,ce0744c60bbb8fb60a039577dc5503fa9d63ad3a73c620957cdddd75ebfaf9b7,fd731808c238edfb323a8166e2da633c17a1f24c258ad9965f85738ce5e33b49,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1443.jpg,data/processed/train/smoke/smoke_train_1443.jpg,train,smoke,2,800,532,RGB,JPEG,90154,aae28ec07bf132a6d9468db348dc555e86d78eac5201c53b39d73705c0c80c59,091a834150118cb4e6d8f61a479dc93b4d22cd443c3bb6fe4ed81921273857ea,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1444.jpg,data/processed/train/smoke/smoke_train_1444.jpg,train,smoke,2,4178,2335,RGB,JPEG,306285,84df2eaa8b5e1a72c87ee1f49f490fd43e357c4cdaeda7762f7a20d11a82fe84,3214048ab2818488cbadf4997a5e3075fabb2aba0ab49e5e46225b027904d26b,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1445.jpg,data/processed/train/smoke/smoke_train_1445.jpg,train,smoke,2,275,183,RGB,JPEG,8999,470cd30a965e117e9fc5d8f9d381a02104e94e6a9d6acbd75189683c5399a63c,939a27666ff9e2606641a85db19a9d02f05d727d3d2ff709b249182cfb691470,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1446.jpg,data/processed/train/smoke/smoke_train_1446.jpg,train,smoke,2,800,532,RGB,JPEG,90159,009e3ee025c395b0af6a90e1ecaaefc71520017498e94f4b12a6203be638861d,31099c1a6c21e9cccd6c930c9bf28ca461370bd030b6b793a6c1709cf0ac9cc2,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1447.jpg,data/processed/train/smoke/smoke_train_1447.jpg,train,smoke,2,283,178,RGB,JPEG,6113,90d0501aef5d67ef0be7dde6282263ae6be2745fa7bfa8fbf00990854910ecfa,fd89bbe2ae57253abd9549c4153097f4af3b7006051bad24b2d1851b1fdd7d00,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1448.jpg,data/processed/train/smoke/smoke_train_1448.jpg,train,smoke,2,780,520,RGB,JPEG,63690,945da4a4ad8aff5c245c2fa829937d6fa593fc6a8dbb82cffea67d7164257419,d1d2f387c2b8662af62088316b9db3912341f70894bda9b2c7a8da4ef50f46d1,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1449.jpg,data/processed/train/smoke/smoke_train_1449.jpg,train,smoke,2,275,183,RGB,JPEG,5374,157d0ba8a2bd7a3f5d1bc55a75e1417c3d41eb27d5a063ff085308603aaa6c34,682d8a5d58f9831c5fbbfb3203c6f6b1dccee4106569c46f8815a6f7e8928321,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1450.jpg,data/processed/train/smoke/smoke_train_1450.jpg,train,smoke,2,300,168,RGB,JPEG,5437,380ea11d6e6d6cee508824808400d84b160327dfac77800830008e148f6cba5f,4342ed66d2e3079a520fda0f36972ca98b92b86bdd9bed249591c9898179aa23,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1451.jpg,data/processed/train/smoke/smoke_train_1451.jpg,train,smoke,2,275,183,RGB,JPEG,9161,beaa59ddc6b859e3e36cfd263a18a560d97d3849ce5422dc8647796369be7974,cde1a32517737ae2537059bd655dd1ca68a3e42fa15a91832e5dd51d5e0c1c39,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1452.jpg,data/processed/train/smoke/smoke_train_1452.jpg,train,smoke,2,300,168,RGB,JPEG,8377,4ea3aedaa498a09386ebd0f508a6652628059d4bc14533bd8c3d6ed49602770c,9c677a5aad4bc7de5a1fbe32139aa6cce3edbebacbea921e8510809e3eb542b0,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1453.jpg,data/processed/train/smoke/smoke_train_1453.jpg,train,smoke,2,297,169,RGB,JPEG,10022,0768f21d803ea6a44d23cbe87ac1d7752f9d315c0c85f89a838cba821adfb50e,728ef037c7c135cad9df85ad09ead55e8f8e9c06be8ea2a68a9cac6ffd27213a,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1454.jpg,data/processed/train/smoke/smoke_train_1454.jpg,train,smoke,2,2880,1620,RGB,JPEG,189920,1098f00c95255c1ecd58229253bfbf0c8987b9edd93e51a39f3c24c150f0e2b6,dccd0d625dcd4228185f8bdd15f6df2a8a746632193878128a9ab5be3b1ac944,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1455.jpg,data/processed/train/smoke/smoke_train_1455.jpg,train,smoke,2,620,413,RGB,JPEG,43695,b11473dec9dfd3caee56ac43042f22209bcf9eb09a25c766b86695d1cd216fd6,6bd8141755a08f894d31d99ffeacaf39aa39b8454c2fd505bc902bb47ac060b5,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1456.jpg,data/processed/train/smoke/smoke_train_1456.jpg,train,smoke,2,249,202,RGB,JPEG,4671,793b004fed4cc38d8b0c5fa5d25c0ff96e09881732dd9030fddf584748942ab4,d81f4dbe7ec4de8aaada15485e1388d82718883f26371cc3fe2ef6edabb722ae,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1457.jpg,data/processed/train/smoke/smoke_train_1457.jpg,train,smoke,2,265,190,RGB,JPEG,7561,b56c25dc09ffca498eed01a0d36b7a037f21696620755968a02e5d32ed08e738,15a879af404daabe108b1ccb6ba45a1eb99419d63bfcf26ff78496e802cd4415,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1458.jpg,data/processed/train/smoke/smoke_train_1458.jpg,train,smoke,2,448,112,RGB,JPEG,6598,463215aa4354902ac8b0b15a941d94b0bfe6c49e65b68054b96506a138186c9c,7deb6555ea9e30199db89d5ec4a579dc6487b021c37c1e37bf7dece4c8341318,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1459.jpg,data/processed/train/smoke/smoke_train_1459.jpg,train,smoke,2,1120,534,RGB,JPEG,58481,9722aa532c6755cf5fb27f40c2f23e03d0a0bed8ae55b37497eb92e6c4714e06,5ff82a2cf93636d1f060cc4f140756731f0df1c844a9d3563759f19a0f8185ed,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1460.jpg,data/processed/train/smoke/smoke_train_1460.jpg,train,smoke,2,182,277,RGB,JPEG,5681,61236911d6e65653490a83f0d4124ff9658a293e6c5089c6cf6bbb4027148029,08639b91f9df61924bb800b4793e4f5437bdcbbf82b38dccf575eb14db8dbbf6,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1461.jpg,data/processed/train/smoke/smoke_train_1461.jpg,train,smoke,2,351,144,RGB,JPEG,5122,ee88794ec0be138162ab1e97a846188b6f0007811b5f5eb6c515ff05c42d7118,5f3fb0bc3087b950115da1d2d2d0f61bec4ce33e49ee7be7cd76cd67b10d6da4,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1462.jpg,data/processed/train/smoke/smoke_train_1462.jpg,train,smoke,2,268,188,RGB,JPEG,9121,5fa48938569a258db87892b17d6cbf4ad4e56042e21940ece5d99c94719685b1,88406c48da269a2c690057419004370a6f8bc0725e4dde607a66c55408bf41d0,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1463.jpg,data/processed/train/smoke/smoke_train_1463.jpg,train,smoke,2,182,277,RGB,JPEG,5624,dcc42b8d28bcb98f928be14f2ed7f79ffa0f3aff31788e0783a0b8d161a50f4e,0671414e10813f6f4632aefe299fee656f85f4b69fec6ff91fddec8a2222db7b,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1464.jpg,data/processed/train/smoke/smoke_train_1464.jpg,train,smoke,2,281,180,RGB,JPEG,5775,8775638850bf14ef0deb4566883f90ba11b76e54a988310fbebbef63bbf50892,8c2b5e88892ffae43ba84a7ed19a1befa4fd46ad4c37ecf9c9f9e33e996ebd51,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1465.jpg,data/processed/train/smoke/smoke_train_1465.jpg,train,smoke,2,315,160,RGB,JPEG,8768,660f6eef5e8f4fc0dd1b8e1c8ea46f36438e2ec425d7287bc8ee9ba0ec753b00,f08b2c969bae6c3f1159e27c7655d794dd1deca918dad98207f4f62e1c02bf54,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1466.jpg,data/processed/train/smoke/smoke_train_1466.jpg,train,smoke,2,259,194,RGB,JPEG,10942,dda2fa4c613b659c7892d7a43172ded74e1d654b7a70cedff1771c4a83486a02,437e81cf052c7896b178a26e13552c0d482d3b9cf94fe5073fc2201b0bc4ef63,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1467.jpg,data/processed/train/smoke/smoke_train_1467.jpg,train,smoke,2,300,168,RGB,JPEG,9820,83c43e3af49481aac6a9288ef288e297d32097e11661579319c4776dd5eea6e0,15f103e49138c485f7131612ca83b0589264e4e5dbf1555625984eaa3ec73fbf,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1468.jpg,data/processed/train/smoke/smoke_train_1468.jpg,train,smoke,2,448,112,RGB,JPEG,7896,575f2a8a7fc83d70f653721d262272678f585efe83dc525c7ae4af0a68a8273e,ba159c51f2e332e6d13b768eb008e346c70de7d4d7240221dbb40c0433791a74,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1469.jpg,data/processed/train/smoke/smoke_train_1469.jpg,train,smoke,2,800,532,RGB,JPEG,96319,b002af71a30454ab70552ef63271140cead5e121f1efc51579c98fb451ebe1e0,437ee5bb0a1610a40b6626d8bdbd4fb958ebd3b46b33e2b633c68bb20b4d7b4e,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1470.jpg,data/processed/train/smoke/smoke_train_1470.jpg,train,smoke,2,4000,1802,RGB,JPEG,628856,b00a84bf8e8a6eb2c1fdf5170aba9661793a684fa5dbf276253ec03b76daefed,ceb74a71ca710b82c8700bb7582b941923765357670e6ab79fb6d125dfa577cf,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1471.jpg,data/processed/train/smoke/smoke_train_1471.jpg,train,smoke,2,4000,1802,RGB,JPEG,570437,556cc130099a87fdf412c2e962f49fda8daa362feae8122bc1649ef99d3a907a,449960241466beabdc089b840a2f0bbb3dfc1119497e938b96c8f77311731a3b,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1472.jpg,data/processed/train/smoke/smoke_train_1472.jpg,train,smoke,2,1500,965,RGB,JPEG,95647,aa12b86a72ee7c0fd0b26796bfe08bb79bb2f785c32b5a66da243ba8723ba65b,281f4f446f8ea96384695d75abdac1092d302f0df9074f0c3b9684d598b44636,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1473.jpg,data/processed/train/smoke/smoke_train_1473.jpg,train,smoke,2,1600,1200,RGB,JPEG,322595,8958092fa1f979186571c73d560934c6b6aaf0a60227a35a67bd94e90f320b96,a7dd453700eb9ae7c70da4b4f577588047bf694dcdf5186f806785ed22d16c57,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1474.jpg,data/processed/train/smoke/smoke_train_1474.jpg,train,smoke,2,298,169,RGB,JPEG,10000,75124f1fc598f6da1b71dfb0a5ec42fe8f927193eba3201078dc084e829851d0,9c62475e7e7f6057db367e6425b9f4e37ed111a43219d934183042ecacfd9c76,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1475.jpg,data/processed/train/smoke/smoke_train_1475.jpg,train,smoke,2,275,183,RGB,JPEG,6739,c64a0c97ffc034e1b64e3435281d06e7b63c4fdff7afb0502d9c7a452fba56b4,c8c89fabb9b5bf4b566de6a0e8a5768ea07b7eae59a18972a018e0ce3c6278d2,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1476.jpg,data/processed/train/smoke/smoke_train_1476.jpg,train,smoke,2,275,183,RGB,JPEG,6767,be397ed4ac2d968667d616af5c654a2b87672f3ef479b5e49470a8bb06d9648f,54a5e409fe0ad2b7e687fe3d712bdaabd9cac227ffda06f7de721410e669a842,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1477.jpg,data/processed/train/smoke/smoke_train_1477.jpg,train,smoke,2,283,178,RGB,JPEG,5799,ff182e8963c61c710dcddc7414dca1f4f166af62c062f87291623a7b9572e132,c09838ec382db8bc6cd8056c413a32b6a763c78e0aed574adbb113b0fa170eb0,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1478.jpg,data/processed/train/smoke/smoke_train_1478.jpg,train,smoke,2,194,259,RGB,JPEG,4862,df601f1c985b199b77c515ac5a26a0b47792080ce54283f837c61c4eb5020eb5,939f82eb80ebf7d0a84d318f4f1e35e8ab6a7760c2a92615fdfb724217bc7d53,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1479.jpg,data/processed/train/smoke/smoke_train_1479.jpg,train,smoke,2,299,168,RGB,JPEG,5211,1522bdea08a1f766fc8648d895934f2fe65978e41fa281ef5c34598ef4b3886f,e6d349ae55d415c31dde3a596db59a8beea9af650cba529b8eb13c5b8a88f771,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1480.jpg,data/processed/train/smoke/smoke_train_1480.jpg,train,smoke,2,700,447,RGB,JPEG,20672,4558694deca97c95f950b2069fe9bedf2249e85c58c09a622a255d9a53ad3973,c24a2e076f969e6072a16cb0df1ee8818552e6244ddf600916b12185ae7432f3,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1481.jpg,data/processed/train/smoke/smoke_train_1481.jpg,train,smoke,2,259,194,RGB,JPEG,10501,541d4f38cc3e94425a7e5fd2293f41608ce33f72ff1b8c08a98802bb7d656232,72bcb84ddc65e479973226e6f22bc4f57691802e3fbe8e3c22d58a28a6b5221d,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1482.jpg,data/processed/train/smoke/smoke_train_1482.jpg,train,smoke,2,1200,1200,RGB,JPEG,158454,37ff4b9bad3db56aefcd788ccdea4fb2517f8db51b64d68716770a88d1d24d72,ac703ba9b17e062c95cf216ddce252f63a5ca206a62662211b3f9daefb3db148,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1483.jpg,data/processed/train/smoke/smoke_train_1483.jpg,train,smoke,2,259,194,RGB,JPEG,7786,26fe898c22e85f889fe6a48bd0d0b32d6ca70f0f0ff3cf15a421e017308bb2be,d5a0f9dd7a5d4b3efdb9e50141313d656370ac11e8d653873432794e8bee5add,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1484.jpg,data/processed/train/smoke/smoke_train_1484.jpg,train,smoke,2,300,168,RGB,JPEG,8695,4f4fdef0bed0d1cc31378c88749c3b45a5821d30ed9c342713f018d5083fbd3a,cf799a1c630f579aedf404aafa7e911833b48f262c85faf37ecc15c02449d037,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1485.jpg,data/processed/train/smoke/smoke_train_1485.jpg,train,smoke,2,272,185,RGB,JPEG,5559,5b1544ef823f3e0e7d130463a96384682fa2f0d9e44ba903ebf228a330564835,686bec107408a24678f807c9252d9dd7160e13312b7c7d480ab1cd76e681d7dc,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1486.jpg,data/processed/train/smoke/smoke_train_1486.jpg,train,smoke,2,310,163,RGB,JPEG,9212,085d10f8f16f8d1fb5b62c498cc74253ed0742afd79147de96d0a860c8601ce7,9bbbd4a80cbed1755ffa8f88cc25a7214f2ba9f0823fb09f1059e4eb5c831f02,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1487.jpg,data/processed/train/smoke/smoke_train_1487.jpg,train,smoke,2,275,183,RGB,JPEG,5966,3f5757052166fc60927e7e3973cd8cda7fcced53310a1356c377f84aa14c64f4,4e1faf0788984d88275a482d1b17e06b027a7a0bb22c939cb914453b4c023f83,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1488.jpg,data/processed/train/smoke/smoke_train_1488.jpg,train,smoke,2,300,168,RGB,JPEG,5814,1c8a9967da6dc359eef0cab5bbd4c09563732e1d8a40943f8b3dfefcbdf22469,fe0b4143b733b90a1137dc8d1f3d86b92cd258fd9d48ced6fa60ce49ec659c23,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1489.jpg,data/processed/train/smoke/smoke_train_1489.jpg,train,smoke,2,225,225,RGB,JPEG,5986,29e8672af49ecc8a8f29ab282fba328c3b1a415d263df1f5181f4eefcfd283b3,5fcf7ae184da3a98ba29ce42ca5918e3f24aa6d62448bd8e7aee12927d7775d3,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1490.jpg,data/processed/train/smoke/smoke_train_1490.jpg,train,smoke,2,265,190,RGB,JPEG,7456,72849b635f80d36dad956b482357952aa7e3582594095ef7f78c4e18f2d5cf42,107f6f46e1d9256a7a29964b5952e8bffa2077408349ea421ce9e47ac21d5d4f,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1491.jpg,data/processed/train/smoke/smoke_train_1491.jpg,train,smoke,2,299,168,RGB,JPEG,9237,a0d9e26a7107635ee846d8e7bc2ddc7c0aafc0979327dec4cc5ac6384298fac2,0cfa34570f99ca6e09580951a9ce0cfa7389839721fef7982c9fbae4519bf0a6,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1492.jpg,data/processed/train/smoke/smoke_train_1492.jpg,train,smoke,2,300,168,RGB,JPEG,5478,d4bcebc021788ae8767090d646c366ee5292e89aff852aad3f948ba6aed68c22,eee59c44eb689f6517c5dba49239de8734299cf43a5f73d6efc07dfb0fe12b4c,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1493.jpg,data/processed/train/smoke/smoke_train_1493.jpg,train,smoke,2,351,144,RGB,JPEG,5560,3545222fafed66957aa372b6037bcdb67298f01cd7baa19979268e7ae7921827,9a61ce56815f701be581e37e3f471577acd4772c70e8d86da8767903ea4d1cae,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1494.jpg,data/processed/train/smoke/smoke_train_1494.jpg,train,smoke,2,182,277,RGB,JPEG,5778,9e3689eafb3d524dd4399511f3fa587a1b3e1b1e877e9d42f9687d6c3164cd07,b01ebd838f17a3eeb555b99f2b9c3f19ba151ea91e50c51f63ccb0012bc82804,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1495.jpg,data/processed/train/smoke/smoke_train_1495.jpg,train,smoke,2,428,244,RGB,JPEG,14003,9e92f0b61fd1381f4d3cd301543b24271683fc8ac6cbe491dddf0d74057daa24,4b63b2ac6bc784767c4c360dfda20aa0217219f68e4345201b32ee4eecc71ed3,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1496.jpg,data/processed/train/smoke/smoke_train_1496.jpg,train,smoke,2,2400,1600,RGB,JPEG,320718,025d3e91b5241c8e0b1b97ed82f92a115bc1a443686b14737d75902dfd377b38,154bffc62a70150d34510be778d2911efc6fc2a2701576650f81b58479b76db6,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1497.jpg,data/processed/train/smoke/smoke_train_1497.jpg,train,smoke,2,1360,765,RGB,JPEG,84555,07c07d0a33ce54cd30985b68a7c867444c665d6214c0d94ae3a6e3bc4423b52e,18f050e33b8fd17d18b0dd6d0f3e4d69569fc3f375c2fa53ec19ac7ce1840200,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1498.jpg,data/processed/train/smoke/smoke_train_1498.jpg,train,smoke,2,259,194,RGB,JPEG,7635,6a0ad354bb9874459ca3fb08ab5a7ac0ef45a03db542b5a86e047a701f124eed,b3fc54252a92a97d168dee34282690f6687f9073a513d9d557dc129ecc319f61,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1499.jpg,data/processed/train/smoke/smoke_train_1499.jpg,train,smoke,2,448,112,RGB,JPEG,6693,42ee845505bbeee06bba00e7c1a1b9c1be8b5e6f435ac1d49d7e64daf238cef1,1329ecc69c68116ec6a2c2731554e9063b729cbc20a9d9d3df4d74b1f877fbcf,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1500.jpg,data/processed/train/smoke/smoke_train_1500.jpg,train,smoke,2,259,194,RGB,JPEG,7355,6dfbc9bbe3ab3c8a623240a5408d422b0395f361964c92fdc36a0538964bddfd,254857cdca358a6f72373b378fc0ea80697fa629c9a5c2e26fad4d9a7d185f9d,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1501.jpg,data/processed/train/smoke/smoke_train_1501.jpg,train,smoke,2,259,194,RGB,JPEG,7092,d4cfc0300e10b211a68c7fae24fcdfe22144d8b7050acbb22c79767555e589a2,998fb8c0a1f06f0a248fdcf656560b48b0e4d996f697f015b51fa06ec8b090a7,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1502.jpg,data/processed/train/smoke/smoke_train_1502.jpg,train,smoke,2,276,183,RGB,JPEG,6766,f29bef0af84b0608078f77e85dbb90ad2d0afb96601736c37a4bd0aa9e44cf8c,ca8a4af80c115c45029664d0ca7e1d2323eb558e9cca48fbf7ad9b67a04e18fb,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1503.jpg,data/processed/train/smoke/smoke_train_1503.jpg,train,smoke,2,259,194,RGB,JPEG,10107,be6655c5799ac6e33c9c9c37f4668242d7850ab1108e7e36b1554cf8661d0837,1e1cb9f41f0f6dedf5ea66a0fccf589d40068296c82a83e1186f11fe21329ff5,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1504.jpg,data/processed/train/smoke/smoke_train_1504.jpg,train,smoke,2,272,185,RGB,JPEG,5344,31d5256cd1f4d604d0bd2bdebe7fa045306d8b42cfbedcc922381b46221de885,88a15e46a53a684990bb63a5b977a75d58c307b0ab52fcfaa897c2a24e2cfd52,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1505.jpg,data/processed/train/smoke/smoke_train_1505.jpg,train,smoke,2,1500,965,RGB,JPEG,81597,ff261f62dda0e2c06890fa106d671f8f7dae9c18114764b54c760db3996ec9f9,24456f32607c1ccf98ea69553fd1a1fd924636f7ef0e6d4da367d53d377b45f2,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1506.jpg,data/processed/train/smoke/smoke_train_1506.jpg,train,smoke,2,273,184,RGB,JPEG,6346,1f9bfd6ff93c6c6411de2ca11037c6b0dfd4cf31c911a3f73d6c0ca4d87dfa4f,25c658a56b6181e435ef412b56b6a0cc50ae36f41eaea11508d97c95c956b9e4,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1507.jpg,data/processed/train/smoke/smoke_train_1507.jpg,train,smoke,2,428,244,RGB,JPEG,10414,144d7ada82fe158feadfe70eb9d9636fbdbabc6abd95caa0b002d6df5d2ac978,05eaf2c486d4071c52a7fe3d397cbe229151abd09674459bedefe99fc65837ef,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1508.jpg,data/processed/train/smoke/smoke_train_1508.jpg,train,smoke,2,259,194,RGB,JPEG,7769,e37c30a94c6b2f92a4dfe86f03b89385d35721e34271436ea305292938111bf1,bf6ae2a4ef2beb4a3f4ef2d468b1aa5c48ed4bd1a742738d77491d87800c299b,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1509.jpg,data/processed/train/smoke/smoke_train_1509.jpg,train,smoke,2,259,194,RGB,JPEG,5653,1c6991c14ef58a13c919dc517a35db7e0dcb543873812293b15592e3194c8ee1,332afca8a96fb7a39a9bfb90dc2cccb5eb0dd643cb64712446223a188758c8a3,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/smoke/smoke_train_1510.jpg,data/processed/train/smoke/smoke_train_1510.jpg,train,smoke,2,275,183,RGB,JPEG,7986,59b3cd82e0beca056f2c495d618827f3047aa43aef796b1ca981226afb3ac2ba,ec53cc4785abcd1fb7c930840e420c68a6aad2ef1adfe430a76f1d13e7423684,ok,raw_size_not_target
